V1	C2	V3	C4
-0.2255623	-0.0741905	-0.2255623	-0.0741905
-0.08487198	-0.02810755	-0.08487198	-0.02810755
-0.03195288	-0.01058992	-0.03195288	-0.01058992
-0.01199377	-0.00399792	-0.01199377	-0.00399792
-0.0044557	-0.00170904	-0.0044557	-0.00170904
-0.00167852	-0.00057985	-0.00167852	-0.00057985
0.1772515	0.05835139	0.1772515	0.05835139
0.13464767	0.04422132	0.13464767	0.04422132
0.3300882	0.1081576	0.3300882	0.1081576
0.12433241	0.04065065	0.12433241	0.04065065
0.0468154	0.01532029	0.0468154	0.01532029
0.0176397	0.00567644	0.0176397	0.00567644
0.00665304	0.0019837	0.00665304	0.0019837
0.00250252	0.00070193	0.00250252	0.00070193
-0.12463759	-0.04083376	-0.12463759	-0.04083376
-0.15222633	-0.0499588	-0.15222633	-0.0499588
-0.34009826	-0.11163671	-0.34009826	-0.11163671
-0.16443373	-0.05401776	-0.16443373	-0.05401776
-0.06192205	-0.02035585	-0.06192205	-0.02035585
-0.02328562	-0.00762963	-0.02328562	-0.00762963
-0.00872829	-0.00299081	-0.00872829	-0.00299081
-0.00320444	-0.00125126	-0.00320444	-0.00125126
-0.00119022	-0.00051881	-0.00119022	-0.00051881
0.15082248	0.04940947	0.15082248	0.04940947
0.15582751	0.05093539	0.15582751	0.05093539
0.23950925	0.07840205	0.23950925	0.07840205
0.09021272	0.02945036	0.09021272	0.02945036
0.03393658	0.01110874	0.03393658	0.01110874
0.01278726	0.00412	0.01278726	0.00412
0.00482192	0.00143437	0.00482192	0.00143437
0.00183111	0.00042726	0.00183111	0.00042726
-0.17627491	-0.05789361	-0.17627491	-0.05789361
-0.13907285	-0.0458388	-0.13907285	-0.0458388
-0.31104463	-0.10220649	-0.31104463	-0.10220649
-0.11716056	-0.0384228	-0.11716056	-0.0384228
-0.04409925	-0.01446577	-0.04409925	-0.01446577
-0.01657155	-0.00552385	-0.01657155	-0.00552385
-0.00616474	-0.00216681	-0.00616474	-0.00216681
-0.00231941	-0.00079348	-0.00231941	-0.00079348
0.09494308	0.0311594	0.09494308	0.0311594
0.14142278	0.04620502	0.14142278	0.04620502
0.34156317	0.11206397	0.34156317	0.11206397
0.17178869	0.05624561	0.17178869	0.05624561
0.06469924	0.02114933	0.06469924	0.02114933
0.02432325	0.00799585	0.02432325	0.00799585
0.00918607	0.00286874	0.00918607	0.00286874
0.00341807	0.00103763	0.00341807	0.00103763
0.00122074	0.00054933	0.00122074	0.00054933
-0.16107669	-0.05294961	-0.16107669	-0.05294961
-0.1625721	-0.05334635	-0.1625721	-0.05334635
-0.22299875	-0.07336649	-0.22299875	-0.07336649
-0.08398694	-0.02758873	-0.08398694	-0.02758873
-0.03161718	-0.01040681	-0.03161718	-0.01040681
-0.0118717	-0.00387585	-0.0118717	-0.00387585
-0.00439467	-0.001648	-0.00439467	-0.001648
-0.00167852	-0.00051881	-0.00167852	-0.00051881
0.15845209	0.0520951	0.15845209	0.0520951
0.15066989	0.04922635	0.15066989	0.04922635
0.32718894	0.10699789	0.32718894	0.10699789
0.12323374	0.04013184	0.12323374	0.04013184
0.04638813	0.0151677	0.04638813	0.0151677
0.01745659	0.00567644	0.01745659	0.00567644
0.006592	0.00204474	0.006592	0.00204474
0.002472	0.00076296	0.002472	0.00076296
-0.12106693	-0.03952147	-0.12106693	-0.03952147
-0.15173803	-0.05017243	-0.15173803	-0.05017243
-0.34620196	-0.113773	-0.34620196	-0.113773
-0.16049685	-0.05285806	-0.16049685	-0.05285806
-0.06042665	-0.01986755	-0.06042665	-0.01986755
-0.02273629	-0.00756859	-0.02273629	-0.00756859
-0.00854518	-0.00277718	-0.00854518	-0.00277718
-0.00314341	-0.0011597	-0.00314341	-0.0011597
-0.00119022	-0.00039674	-0.00119022	-0.00039674
0.15448469	0.05063021	0.15448469	0.05063021
0.15488143	0.05072176	0.15488143	0.05072176
0.23661001	0.07736442	0.23661001	0.07736442
0.08911405	0.0290231	0.08911405	0.0290231
0.03357036	0.01080355	0.03357036	0.01080355
0.01263466	0.00405896	0.01263466	0.00405896
0.00469985	0.00158696	0.00469985	0.00158696
0.00173956	0.00061037	0.00173956	0.00061037
-0.17557299	-0.05749687	-0.17557299	-0.05749687
-0.15219581	-0.05011139	-0.15219581	-0.05011139
-0.30701619	-0.10086367	-0.30701619	-0.10086367
-0.11563464	-0.03796503	-0.11563464	-0.03796503
-0.04348888	-0.01437422	-0.04348888	-0.01437422
-0.0163274	-0.00549333	-0.0163274	-0.00549333
-0.0061037	-0.00207526	-0.0061037	-0.00207526
-0.00228889	-0.00079348	-0.00228889	-0.00079348
0.10574663	0.03469954	0.10574663	0.03469954
0.14380321	0.0471511	0.14380321	0.0471511
0.35438094	0.11603137	0.35438094	0.11603137
0.17004913	0.05581835	0.17004913	0.05581835
0.06405835	0.0209357	0.06405835	0.0209357
0.02417066	0.00769066	0.02417066	0.00769066
0.00912503	0.00271615	0.00912503	0.00271615
0.00344859	0.00097659	0.00344859	0.00097659
0.00125126	0.00042726	0.00125126	0.00042726
-0.16196173	-0.05307169	-0.16196173	-0.05307169
-0.15570544	-0.05084383	-0.15570544	-0.05084383
-0.22183904	-0.07306131	-0.22183904	-0.07306131
-0.08355968	-0.02746666	-0.08355968	-0.02746666
-0.03146458	-0.01031526	-0.03146458	-0.01031526
-0.01178014	-0.00396741	-0.01178014	-0.00396741
-0.00436415	-0.001648	-0.00436415	-0.001648
-0.00158696	-0.00070193	-0.00158696	-0.00070193
0.15289773	0.05035554	0.15289773	0.05035554
0.13522752	0.04455702	0.13522752	0.04455702
0.32679221	0.10708945	0.32679221	0.10708945
0.12308115	0.0402234	0.12308115	0.0402234
0.04635762	0.01510666	0.04635762	0.01510666
0.0174871	0.00552385	0.0174871	0.00552385
0.00656148	0.00201422	0.00656148	0.00201422
0.00250252	0.00073244	0.00250252	0.00073244
-0.13589892	-0.04461806	-0.13589892	-0.04461806
-0.15204321	-0.04998932	-0.15204321	-0.04998932
-0.35193944	-0.11557359	-0.35193944	-0.11557359
-0.15955077	-0.0524308	-0.15955077	-0.0524308
-0.06009094	-0.01971496	-0.06009094	-0.01971496
-0.0225837	-0.00744652	-0.0225837	-0.00744652
-0.00845363	-0.00286874	-0.00845363	-0.00286874
-0.00311289	-0.00125126	-0.00311289	-0.00125126
-0.00112918	-0.00054933	-0.00112918	-0.00054933
0.14706869	0.04821924	0.14706869	0.04821924
0.15390484	0.05041658	0.15390484	0.05041658
0.23471786	0.07687613	0.23471786	0.07687613
0.08841212	0.02890103	0.08841212	0.02890103
0.03329569	0.01080355	0.03329569	0.01080355
0.01251259	0.00396741	0.01251259	0.00396741
0.00466933	0.00149541	0.00466933	0.00149541
0.00180059	0.00039674	0.00180059	0.00039674
-0.17389446	-0.05703909	-0.17389446	-0.05703909
-0.14078188	-0.04629658	-0.14078188	-0.04629658
-0.30481887	-0.10016175	-0.30481887	-0.10016175
-0.11487167	-0.03750725	-0.11487167	-0.03750725
-0.04324473	-0.01409955	-0.04324473	-0.01409955
-0.01623585	-0.00543229	-0.01623585	-0.00543229
-0.0061037	-0.00204474	-0.0061037	-0.00204474
-0.00228889	-0.00070193	-0.00228889	-0.00070193
0.10266426	0.03372295	0.10266426	0.03372295
0.14529863	0.04751732	0.14529863	0.04751732
0.35291603	0.11563464	0.35291603	0.11563464
0.1686758	0.05508591	0.1686758	0.05508591
0.06350902	0.02081362	0.06350902	0.02081362
0.02389599	0.0077517	0.02389599	0.0077517
0.0089114	0.00308237	0.0089114	0.00308237
0.00335704	0.00109867	0.00335704	0.00109867
0.00125126	0.00042726	0.00125126	0.00042726
-0.16269417	-0.05340739	-0.16269417	-0.05340739
-0.16531877	-0.05429243	-0.16531877	-0.05429243
-0.21903135	-0.07211524	-0.21903135	-0.07211524
-0.08249153	-0.02716147	-0.08249153	-0.02716147
-0.03103732	-0.01016266	-0.03103732	-0.01016266
-0.01165807	-0.00390637	-0.01165807	-0.00390637
-0.00430311	-0.00161748	-0.00430311	-0.00161748
-0.001648	-0.00051881	-0.001648	-0.00051881
0.15655996	0.05139317	0.15655996	0.05139317
0.13425092	0.04394665	0.13425092	0.04394665
0.32294688	0.1056856	0.32294688	0.1056856
0.12164678	0.03964354	0.12164678	0.03964354
0.04580828	0.01486251	0.04580828	0.01486251
0.01724296	0.00558489	0.01724296	0.00558489
0.00643941	0.0021363	0.00643941	0.0021363
0.00241096	0.000824	0.00241096	0.000824
-0.12909329	-0.04232917	-0.12909329	-0.04232917
-0.14917448	-0.04910428	-0.14917448	-0.04910428
-0.34690389	-0.11395612	-0.34690389	-0.11395612
-0.15836054	-0.05224769	-0.15836054	-0.05224769
-0.05960265	-0.01977599	-0.05960265	-0.01977599
-0.02240059	-0.00747703	-0.02240059	-0.00747703
-0.00845363	-0.00268563	-0.00845363	-0.00268563
-0.00314341	-0.00109867	-0.00314341	-0.00109867
-0.00119022	-0.0003357	-0.00119022	-0.0003357
0.14850307	0.04870754	0.14850307	0.04870754
0.16098514	0.05279702	0.16098514	0.05279702
0.23255104	0.07611316	0.23255104	0.07611316
0.08761864	0.02862636	0.08761864	0.02862636
0.03295999	0.010712	0.03295999	0.010712
0.01242103	0.00393689	0.01242103	0.00393689
0.00463881	0.00143437	0.00463881	0.00143437
0.00170904	0.00057985	0.00170904	0.00057985
-0.17389446	-0.05697806	-0.17389446	-0.05697806
-0.14606158	-0.04800561	-0.14606158	-0.04800561
-0.30246896	-0.0994293	-0.30246896	-0.0994293
-0.1139256	-0.03741569	-0.1139256	-0.03741569
-0.04281747	-0.01428266	-0.04281747	-0.01428266
-0.01608326	-0.00549333	-0.01608326	-0.00549333
-0.00598163	-0.00216681	-0.00598163	-0.00216681
-0.00222785	-0.00088504	-0.00222785	-0.00088504
0.11200293	0.03683584	0.11200293	0.03683584
0.14395581	0.04721214	0.14395581	0.04721214
0.36405531	0.11938841	0.36405531	0.11938841
0.16724142	0.05471969	0.16724142	0.05471969
0.06302072	0.02053896	0.06302072	0.02053896
0.0237434	0.00762963	0.0237434	0.00762963
0.00897244	0.00271615	0.00897244	0.00271615
0.00338755	0.00088504	0.00338755	0.00088504
0.00119022	0.00051881	0.00119022	0.00051881
-0.16879788	-0.05502487	-0.16879788	-0.05502487
-0.16660054	-0.05465865	-0.16660054	-0.05465865
-0.21707816	-0.07132176	-0.21707816	-0.07132176
-0.08169805	-0.02691733	-0.08169805	-0.02691733
-0.03076266	-0.01007111	-0.03076266	-0.01007111
-0.01150548	-0.00390637	-0.01150548	-0.00390637
-0.00427259	-0.00167852	-0.00427259	-0.00167852
-0.00158696	-0.00064089	-0.00158696	-0.00064089
0.16245003	0.05319376	0.16245003	0.05319376
0.14520706	0.04779199	0.14520706	0.04779199
0.31928465	0.10458693	0.31928465	0.10458693
0.12018189	0.03952147	0.12018189	0.03952147
0.04535051	0.01464888	0.04535051	0.01464888
0.01709037	0.00540178	0.01709037	0.00540178
0.00643941	0.00201422	0.00643941	0.00201422
0.00241096	0.00064089	0.00241096	0.00064089
-0.14209418	-0.04663228	-0.14209418	-0.04663228
-0.15329447	-0.0502945	-0.15329447	-0.0502945
-0.36710715	-0.12054811	-0.36710715	-0.12054811
-0.15625477	-0.05136265	-0.15625477	-0.05136265
-0.05883969	-0.01925718	-0.05883969	-0.01925718
-0.0220954	-0.00735496	-0.0220954	-0.00735496
-0.00827052	-0.00277718	-0.00827052	-0.00277718
-0.00308237	-0.00119022	-0.00308237	-0.00119022
-0.00112918	-0.00051881	-0.00112918	-0.00051881
0.1474044	0.0483108	0.1474044	0.0483108
0.15912351	0.05203406	0.15912351	0.05203406
0.2293466	0.07501449	0.2293466	0.07501449
0.08636738	0.0281991	0.08636738	0.0281991
0.03250221	0.01065096	0.03250221	0.01065096
0.01226844	0.00387585	0.01226844	0.00387585
0.00454726	0.00152593	0.00454726	0.00152593
0.00177007	0.00042726	0.00177007	0.00042726
-0.17368084	-0.05703909	-0.17368084	-0.05703909
-0.14450514	-0.04760887	-0.14450514	-0.04760887
-0.29981384	-0.09863582	-0.29981384	-0.09863582
-0.11291848	-0.03711051	-0.11291848	-0.03711051
-0.04257332	-0.0138554	-0.04257332	-0.0138554
-0.0159917	-0.00531022	-0.0159917	-0.00531022
-0.00598163	-0.00207526	-0.00598163	-0.00207526
-0.00219733	-0.00088504	-0.00219733	-0.00088504
0.11328471	0.03720206	0.11328471	0.03720206
0.14545122	0.04770043	0.14545122	0.04770043
0.3726005	0.12213507	0.3726005	0.12213507
0.1657155	0.05413984	0.1657155	0.05413984
0.06241035	0.02035585	0.06241035	0.02035585
0.02346873	0.00769066	0.02346873	0.00769066
0.00881985	0.00286874	0.00881985	0.00286874
0.003296	0.00112918	0.003296	0.00112918
0.00122074	0.00051881	0.00122074	0.00051881
-0.15817744	-0.05197302	-0.15817744	-0.05197302
-0.16510513	-0.05404828	-0.16510513	-0.05404828
-0.21524705	-0.07083346	-0.21524705	-0.07083346
-0.08099613	-0.02679525	-0.08099613	-0.02679525
-0.03048799	-0.01004059	-0.03048799	-0.01004059
-0.01150548	-0.00372326	-0.01150548	-0.00372326
-0.00424207	-0.00155644	-0.00424207	-0.00155644
-0.00161748	-0.00051881	-0.00161748	-0.00051881
0.1554918	0.05114902	0.1554918	0.05114902
0.13342692	0.04376354	0.13342692	0.04376354
0.31571397	0.10342723	0.31571397	0.10342723
0.11890011	0.03885006	0.11890011	0.03885006
0.04480117	0.01452681	0.04480117	0.01452681
0.01690725	0.00531022	0.01690725	0.00531022
0.00631733	0.00201422	0.00631733	0.00201422
0.00234993	0.00076296	0.00234993	0.00076296
-0.13742484	-0.04498428	-0.13742484	-0.04498428
-0.1518601	-0.04992828	-0.1518601	-0.04992828
-0.37418744	-0.12277596	-0.37418744	-0.12277596
-0.15469833	-0.05093539	-0.15469833	-0.05093539
-0.0581988	-0.01934873	-0.0581988	-0.01934873
-0.02188177	-0.00732444	-0.02188177	-0.00732444
-0.00817896	-0.0028077	-0.00817896	-0.0028077
-0.00305185	-0.00109867	-0.00305185	-0.00109867
-0.00112918	-0.00039674	-0.00112918	-0.00039674
0.14731285	0.04840235	0.14731285	0.04840235
0.17050691	0.05581835	0.17050691	0.05581835
0.22760704	0.07440413	0.22760704	0.07440413
0.08572649	0.02798547	0.08572649	0.02798547
0.03228858	0.01043733	0.03228858	0.01043733
0.01217689	0.00387585	0.01217689	0.00387585
0.00457778	0.00134281	0.00457778	0.00134281
0.00167852	0.00051881	0.00167852	0.00051881
-0.17087314	-0.05594043	-0.17087314	-0.05594043
-0.13876766	-0.04556413	-0.13876766	-0.04556413
-0.2953276	-0.0971099	-0.2953276	-0.0971099
-0.11120945	-0.03656118	-0.11120945	-0.03656118
-0.04187139	-0.01382488	-0.04187139	-0.01382488
-0.01571703	-0.0052797	-0.01571703	-0.0052797
-0.00585955	-0.00207526	-0.00585955	-0.00207526
-0.0021363	-0.00085452	-0.0021363	-0.00085452
0.11612293	0.03796503	0.11612293	0.03796503
0.13861507	0.04556413	0.13861507	0.04556413
0.37821588	0.12414929	0.37821588	0.12414929
0.16348766	0.05340739	0.16348766	0.05340739
0.06155583	0.02008118	0.06155583	0.02008118
0.02316355	0.00753807	0.02316355	0.00753807
0.00875881	0.00274667	0.00875881	0.00274667
0.003296	0.00091556	0.003296	0.00091556
0.0011597	0.0004883	0.0011597	0.0004883
-0.15784173	-0.05172887	-0.15784173	-0.05172887
-0.17423017	-0.05706961	-0.17423017	-0.05706961
-0.21295816	-0.07003998	-0.21295816	-0.07003998
-0.08017212	-0.02642903	-0.08017212	-0.02642903
-0.03015229	-0.01001007	-0.03015229	-0.01001007
-0.01132237	-0.0037843	-0.01132237	-0.0037843
-0.00415052	-0.00167852	-0.00415052	-0.00167852
-0.00158696	-0.00061037	-0.00158696	-0.00061037
0.15802485	0.05172887	0.15802485	0.05172887
0.15173803	0.04968413	0.15173803	0.04968413
0.31318095	0.10263374	0.31318095	0.10263374
0.11792352	0.03863643	0.11792352	0.03863643
0.04440443	0.01452681	0.04440443	0.01452681
0.01675466	0.00537126	0.01675466	0.00537126
0.00625629	0.00201422	0.00625629	0.00201422
0.00234993	0.00061037	0.00234993	0.00061037
-0.14181951	-0.0466628	-0.14181951	-0.0466628
-0.14923552	-0.04916532	-0.14923552	-0.04916532
-0.380871	-0.12512589	-0.380871	-0.12512589
-0.15332499	-0.05035554	-0.15332499	-0.05035554
-0.0577105	-0.01898251	-0.0577105	-0.01898251
-0.02169866	-0.00726341	-0.02169866	-0.00726341
-0.00811792	-0.00274667	-0.00811792	-0.00274667
-0.00302133	-0.00112918	-0.00302133	-0.00112918
-0.00109867	-0.00042726	-0.00109867	-0.00042726
0.15073092	0.04950102	0.15073092	0.04950102
0.17242958	0.05642872	0.17242958	0.05642872
0.22531815	0.07358012	0.22531815	0.07358012
0.08484146	0.02777184	0.08484146	0.02777184
0.03189184	0.01052889	0.03189184	0.01052889
0.01202429	0.00384533	0.01202429	0.00384533
0.00454726	0.0013123	0.00454726	0.0013123
0.00167852	0.00051881	0.00167852	0.00051881
-0.17572558	-0.05764946	-0.17572558	-0.05764946
-0.15109713	-0.04974517	-0.15109713	-0.04974517
-0.29358807	-0.09653004	-0.29358807	-0.09653004
-0.11050753	-0.0364391	-0.11050753	-0.0364391
-0.04165776	-0.01364177	-0.04165776	-0.01364177
-0.01565599	-0.00512711	-0.01565599	-0.00512711
-0.00589007	-0.00192267	-0.00589007	-0.00192267
-0.00216681	-0.000824	-0.00216681	-0.000824
0.12689596	0.04168829	0.12689596	0.04168829
0.14706869	0.04828028	0.14706869	0.04828028
0.39414656	0.12921537	0.39414656	0.12921537
0.16205329	0.05301065	0.16205329	0.05301065
0.06103702	0.01983703	0.06103702	0.01983703
0.02298044	0.00747703	0.02298044	0.00747703
0.00863674	0.00274667	0.00863674	0.00274667
0.00323496	0.00100711	0.00323496	0.00100711
0.00119022	0.00042726	0.00119022	0.00042726
-0.16028321	-0.0524308	-0.16028321	-0.0524308
-0.17178869	-0.05621509	-0.17178869	-0.05621509
-0.21097445	-0.06942961	-0.21097445	-0.06942961
-0.07943968	-0.0262154	-0.07943968	-0.0262154
-0.02981658	-0.01001007	-0.02981658	-0.01001007
-0.01120029	-0.0037843	-0.01120029	-0.0037843
-0.00415052	-0.00152593	-0.00415052	-0.00152593
-0.00158696	-0.00045778	-0.00158696	-0.00045778
0.15515611	0.0507828	0.15515611	0.0507828
0.13565478	0.04446547	0.13565478	0.04446547
0.31003752	0.10150456	0.31003752	0.10150456
0.1167333	0.03814813	0.1167333	0.03814813
0.04400769	0.01425214	0.04400769	0.01425214
0.01663259	0.00524918	0.01663259	0.00524918
0.00619526	0.00204474	0.00619526	0.00204474
0.00231941	0.00073244	0.00231941	0.00073244
-0.14960173	-0.04904325	-0.14960173	-0.04904325
-0.15179907	-0.04983672	-0.15179907	-0.04983672
-0.39109468	-0.12848292	-0.39109468	-0.12848292
-0.15204321	-0.0499588	-0.15204321	-0.0499588
-0.05722221	-0.01889096	-0.05722221	-0.01889096
-0.02151555	-0.00714133	-0.02151555	-0.00714133
-0.00802637	-0.00286874	-0.00802637	-0.00286874
-0.00292978	-0.00122074	-0.00292978	-0.00122074
-0.00109867	-0.00042726	-0.00109867	-0.00042726
0.14471877	0.04766991	0.14471877	0.04766991
0.17590868	0.05764946	0.17590868	0.05764946
0.22373119	0.07315287	0.22373119	0.07315287
0.08429212	0.0275277	0.08429212	0.0275277
0.03170873	0.01031526	0.03170873	0.01031526
0.01196326	0.00369274	0.01196326	0.00369274
0.00451674	0.0013123	0.00451674	0.0013123
0.001648	0.00051881	0.001648	0.00051881
-0.17441328	-0.05719168	-0.17441328	-0.05719168
-0.13974425	-0.04574725	-0.13974425	-0.04574725
-0.29010895	-0.0953093	-0.29010895	-0.0953093
-0.10919522	-0.03604236	-0.10919522	-0.03604236
-0.04113895	-0.01358074	-0.04113895	-0.01358074
-0.01544237	-0.00515763	-0.01544237	-0.00515763
-0.00573748	-0.00210578	-0.00573748	-0.00210578
-0.00210578	-0.00091556	-0.00210578	-0.00091556
0.12207404	0.04019288	0.12207404	0.04019288
0.13937803	0.04580828	0.13937803	0.04580828
0.39469588	0.12958159	0.39469588	0.12958159
0.16095462	0.05258339	0.16095462	0.05258339
0.06060976	0.01971496	0.06060976	0.01971496
0.02279733	0.007416	0.02279733	0.007416
0.00860622	0.00268563	0.00860622	0.00268563
0.00320444	0.00094607	0.00320444	0.00094607
0.0011597	0.00039674	0.0011597	0.00039674
-0.15594958	-0.05124058	-0.15594958	-0.05124058
-0.18127994	-0.05945006	-0.18127994	-0.05945006
-0.20892972	-0.06866664	-0.20892972	-0.06866664
-0.07867672	-0.02581866	-0.07867672	-0.02581866
-0.02957243	-0.00979644	-0.02957243	-0.00979644
-0.01107822	-0.00381481	-0.01107822	-0.00381481
-0.00408948	-0.00152593	-0.00408948	-0.00152593
-0.00152593	-0.00054933	-0.00152593	-0.00054933
0.15332499	0.05011139	0.15332499	0.05011139
0.14215522	0.04657125	0.14215522	0.04657125
0.30591753	0.10019226	0.30591753	0.10019226
0.11523789	0.03769036	0.11523789	0.03769036
0.04339732	0.01409955	0.04339732	0.01409955
0.01635792	0.00521867	0.01635792	0.00521867
0.00613422	0.00195318	0.00613422	0.00195318
0.00225837	0.00070193	0.00225837	0.00070193
-0.14706869	-0.04821924	-0.14706869	-0.04821924
-0.14661092	-0.04828028	-0.14661092	-0.04828028
-0.39725944	-0.1307413	-0.39725944	-0.1307413
-0.14960173	-0.04919584	-0.14960173	-0.04919584
-0.05633717	-0.01849422	-0.05633717	-0.01849422
-0.02124088	-0.00689718	-0.02124088	-0.00689718
-0.00790429	-0.00268563	-0.00790429	-0.00268563
-0.0029603	-0.00106815	-0.0029603	-0.00106815
-0.00109867	-0.00039674	-0.00109867	-0.00039674
0.14935759	0.04904325	0.14935759	0.04904325
0.18533891	0.06057924	0.18533891	0.06057924
0.21994689	0.0719016	0.21994689	0.0719016
0.08279672	0.02710044	0.08279672	0.02710044
0.0311594	0.01019318	0.0311594	0.01019318
